Date,Time of Day,Day of Week,Latitude,Longitude,Neighborhood,Safety Index,Population Density,Median Income,Crime Type,Severity Score,Past Crime Density,Arrest Made,Temperature,Visibility,Event,Location Type,Unemployment Rate,Actions Taken,Police Station Proximity (km),Surveillance Cameras,Public Transport Score
2024-09-30,Afternoon,Monday,41.8781,-87.6298,Urban,5,15000,55000,Theft,7,35,0,-4.310265924625778,Clear,None,Commercial,6.284846426267819,9,2.8946264564350663,19,5
2024-07-16,Morning,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,5,0,0,18.080654994056502,Foggy,None,Residential,4.9220322028065535,0,4.6144734089826365,15,3
2024-04-26,Morning,Friday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,5,47,1,26.391587688501016,Foggy,None,Parks,8.313458457462362,7,7.7021078418034685,4,7
2024-05-26,Morning,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,1,29,0,5.178989183549575,Clear,None,Highways,6.27069923920542,8,3.4765226298636183,8,7
2024-02-27,Evening,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,1,18,0,34.073140767153944,Clear,None,Residential,4.182957517989847,5,7.023065251650418,5,4
2024-04-15,Afternoon,Monday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,6,32,1,-3.810797632028735,Foggy,None,Residential,7.853397755025707,6,1.1056433037443327,19,1
2024-04-01,Morning,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,2,3,0,30.01125141920452,Rainy,None,Parks,4.888116563699381,6,3.4840181265874106,6,1
2024-02-05,Morning,Monday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,1,10,0,24.90362350344117,Rainy,None,Highways,10.18825106780046,9,9.909817762445634,5,9
2024-03-24,Morning,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,7,35,0,6.638275889788122,Clear,None,Residential,7.874856123231655,0,1.5406702905277563,4,6
2024-06-02,Afternoon,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,7,4,1,34.788106674268484,Clear,None,Commercial,3.714743519307507,5,1.713111255434908,12,1
2024-09-06,Evening,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,8,4,0,34.27949463678469,Rainy,None,Residential,5.496671920829044,2,8.736264799952163,0,3
2024-12-05,Morning,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,3,5,0,4.771898338101295,Rainy,None,Residential,10.253681525674098,3,0.6203894139700963,17,5
2024-01-21,Morning,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,9,18,0,12.315317086917116,Clear,None,Parks,3.078508168016148,0,8.099694390648802,6,1
2024-02-13,Afternoon,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,2,4,0,0.5248653763563782,Rainy,None,Residential,6.537905715096851,9,4.56643594919479,12,9
2024-12-03,Night,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Theft,8,15,0,16.00243227810242,Rainy,None,Highways,8.883755252509816,6,9.523182022010142,10,7
2024-01-11,Afternoon,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,2,35,0,19.917321919827966,Foggy,None,Residential,6.819669319927425,9,1.3181407688817925,2,4
2024-08-03,Evening,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Theft,2,15,1,14.55320269049734,Rainy,None,Commercial,9.57146087933738,10,5.960671668235506,5,5
2024-10-13,Morning,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,6,6,1,28.69782478739142,Rainy,None,Residential,6.873828593729982,4,8.526270336819904,0,7
2024-10-20,Afternoon,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,2,12,1,16.17692849368476,Foggy,None,Highways,7.250455074947868,7,3.7417086640479176,14,10
2024-11-19,Afternoon,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Assault,9,30,0,14.949336973470153,Foggy,None,Highways,6.069310972350579,4,4.676380812182038,4,4
2024-02-29,Afternoon,Thursday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,9,41,1,16.556669561873697,Foggy,None,Commercial,5.255860306523134,4,2.188532853571118,1,9
2024-08-28,Evening,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,8,39,0,15.40187402903043,Foggy,None,Highways,8.424910128112378,4,4.555258046203379,9,9
2024-04-17,Evening,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,3,1,0,34.35317517085797,Foggy,None,Highways,7.113178531125055,0,8.667277031887378,5,9
2024-03-03,Evening,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,8,3,0,0.7687067936894021,Foggy,None,Residential,5.676693113088888,6,5.180308264670416,7,1
2024-01-04,Morning,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,4,44,1,11.707090759115516,Clear,None,Parks,3.7891865039991224,7,8.825532010038103,6,1
2024-08-20,Afternoon,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,8,16,1,32.50257934992815,Clear,None,Commercial,9.635876489566272,1,0.48016616749000773,11,3
2024-05-18,Evening,Saturday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,6,48,0,33.02692480433409,Clear,None,Parks,3.374218889218669,5,0.8464390665474353,6,5
2024-07-15,Afternoon,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,8,8,0,5.219058154262083,Rainy,None,Parks,5.325450075445184,6,3.570029479636812,1,2
2024-12-24,Evening,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,1,44,0,24.594027979931482,Foggy,None,Highways,3.1990054412150806,5,0.37549971774356017,3,1
2024-04-16,Afternoon,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,9,30,1,12.28282065928719,Rainy,None,Highways,4.674974646986138,1,8.263771214040743,8,1
2024-01-25,Afternoon,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,1,19,0,15.341147184230472,Foggy,None,Highways,10.447584517021028,0,9.031438055807534,17,9
2024-08-31,Morning,Saturday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,5,37,1,13.170245222439817,Foggy,None,Residential,5.626927169163872,9,8.67443374014169,4,7
2024-06-16,Afternoon,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,6,11,0,25.707177808913755,Clear,None,Parks,10.12098597913037,3,9.510333466388941,13,2
2024-05-17,Night,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,4,7,1,1.999408471372548,Rainy,None,Highways,3.675049779625357,8,7.046651460281784,6,6
2024-01-16,Night,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,9,41,0,26.126020356230168,Clear,None,Highways,8.48717806120781,3,5.303827735599893,8,4
2024-04-23,Morning,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,3,22,0,3.534725473177547,Clear,None,Residential,8.09467100808499,5,9.103606913709566,14,2
2024-07-31,Morning,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,3,9,0,28.84039827658532,Rainy,None,Highways,7.778602251444565,2,8.617278904493677,4,7
2024-02-14,Afternoon,Wednesday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,1,48,1,13.502783486512577,Rainy,None,Residential,5.139555636339506,9,5.977823153746193,11,2
2024-05-12,Afternoon,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,7,7,0,3.6993571786761024,Rainy,None,Highways,3.5728756450462855,5,4.938728935937615,18,1
2024-03-31,Morning,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,4,38,0,2.708325418454862,Rainy,None,Highways,3.899859235719198,0,8.612195790506362,5,8
2024-03-13,Morning,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,1,9,0,-2.3369038499033357,Rainy,None,Highways,5.01467226860478,3,9.16222258709223,3,5
2024-07-29,Night,Monday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,6,22,1,13.242188996464087,Clear,None,Highways,6.2557136514431555,4,6.515984874210791,2,1
2024-06-09,Evening,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,3,35,1,28.529932433899077,Rainy,None,Residential,7.21042831308783,9,9.173180242011366,9,1
2024-02-29,Night,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,9,38,1,24.481137016836804,Rainy,None,Parks,4.281570942774242,10,5.928129820387481,16,6
2024-02-02,Afternoon,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,7,34,1,12.818573756376907,Foggy,None,Parks,4.436878747058068,9,0.9882333362391662,10,10
2024-05-07,Night,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,4,42,1,5.564222036415799,Clear,None,Highways,3.9963231417315317,0,0.7573214770791613,18,8
2024-11-12,Evening,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,7,3,0,3.559967308794567,Foggy,None,Residential,6.760147300247303,5,8.780437912709656,10,3
2024-09-19,Evening,Thursday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,3,0,1,3.9546070759920013,Clear,None,Commercial,4.864268823296418,6,9.871471814715756,15,5
2024-08-25,Afternoon,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,4,43,1,31.58949295918849,Clear,None,Commercial,5.25864279963016,5,5.342626497585817,17,2
2024-05-08,Morning,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,8,10,0,10.066240585044941,Clear,None,Commercial,4.832718000057422,1,8.192033839066205,6,5
2024-06-21,Night,Friday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,6,17,0,24.25957732889712,Rainy,None,Parks,8.367859593102933,7,4.642546046145373,19,7
2024-06-29,Afternoon,Saturday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,7,12,1,-3.3530782560496775,Clear,None,Parks,4.858273623932595,5,2.8149825218773796,9,9
2024-07-07,Evening,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,4,12,0,-1.3429552494709585,Foggy,None,Highways,5.589415321606897,4,1.6547851021111606,14,7
2024-05-19,Night,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Fraud,4,13,0,7.607496217216379,Rainy,None,Highways,7.207875569520979,7,8.624455142892678,0,1
2024-06-01,Morning,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Theft,1,5,0,25.83875114641332,Clear,None,Commercial,10.093986232773641,10,6.903097334112774,5,10
2024-11-11,Night,Monday,41.8781,-87.6298,Urban,5,15000,55000,Theft,5,26,1,17.053535889398667,Foggy,None,Residential,8.583378580535289,5,3.6434029841185125,12,9
2024-09-16,Afternoon,Monday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,2,34,0,0.30593377513753683,Foggy,None,Highways,11.136868558075028,6,8.126029164731213,17,6
2024-02-03,Morning,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,2,22,0,-1.8700918578178705,Clear,None,Parks,8.417721251709839,5,6.062705490256,9,2
2024-01-15,Night,Monday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,6,14,1,20.470905067894513,Foggy,None,Commercial,9.138076174102718,7,5.85189176950009,18,6
2024-11-10,Night,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,2,29,0,24.522776770880185,Rainy,None,Highways,5.986378880519519,7,6.1188086235743775,18,4
2024-05-02,Afternoon,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,3,20,0,11.435948204327843,Clear,None,Residential,4.35970548735615,8,7.461028972145043,11,6
2024-05-26,Afternoon,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,6,29,1,17.910966988261933,Clear,None,Commercial,7.702406601169574,6,3.3522679054226776,13,4
2024-08-18,Afternoon,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,3,41,0,29.170005833249213,Clear,None,Parks,5.423197047246964,4,8.314256664630003,19,10
2024-02-15,Evening,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,5,43,1,-1.050837021315596,Rainy,None,Parks,7.481838792741925,2,8.759858894703926,17,8
2024-09-22,Afternoon,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,6,39,0,25.269909993718443,Rainy,None,Highways,10.837825123914687,8,5.623482400358958,16,8
2024-07-19,Evening,Friday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,5,11,1,30.80654764468627,Foggy,None,Highways,11.815283192843921,10,6.298943346535631,10,6
2024-07-19,Night,Friday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,4,43,0,18.5788323420809,Rainy,None,Highways,5.689825810219011,6,9.531664482152792,7,2
2024-09-14,Night,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,7,22,0,-1.5411784168577292,Foggy,None,Residential,7.171260039170428,1,7.759394314558921,13,4
2024-02-15,Night,Thursday,29.7604,-95.3698,Industrial,4,10000,50000,Fraud,6,47,0,14.870364813128568,Clear,None,Residential,6.5521721792430565,1,6.0264045977973595,0,2
2024-01-20,Afternoon,Saturday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,7,40,0,31.420524450580636,Clear,None,Parks,3.93392531721059,8,1.5693299725884498,1,4
2024-08-19,Afternoon,Monday,40.7128,-74.006,Downtown,3,25000,60000,Assault,8,47,0,0.634093502828712,Rainy,None,Residential,6.968242427142972,10,2.649514699938747,8,9
2024-02-08,Evening,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,6,6,0,20.823293299047066,Foggy,None,Parks,5.03221240377146,9,2.867552972954441,15,8
2024-09-13,Morning,Friday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,7,15,0,13.766833185980492,Foggy,None,Residential,5.53183552906589,5,8.9191600381596,19,2
2024-06-08,Night,Saturday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,2,42,1,34.76167714091676,Rainy,None,Parks,6.209138960504333,6,3.2957220072509954,11,5
2024-03-20,Afternoon,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,5,41,1,31.271609139467657,Foggy,None,Highways,9.437054842625,4,8.05349325630231,11,9
2024-12-09,Morning,Monday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,5,38,1,18.11673536413654,Foggy,None,Residential,4.685046813587945,8,8.489493632178645,4,8
2024-10-15,Afternoon,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,9,20,0,26.112129621294045,Foggy,None,Parks,5.64903553845274,5,6.202083483157114,10,5
2024-06-21,Night,Friday,41.8781,-87.6298,Urban,5,15000,55000,Assault,8,36,0,-4.837492770821501,Rainy,None,Residential,7.6815498603182855,3,5.27666424667255,15,9
2024-07-06,Morning,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,1,32,0,25.438281851813752,Rainy,None,Commercial,7.739140082116576,0,7.89338042983443,14,2
2024-12-26,Morning,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,3,5,0,10.629665322517706,Clear,None,Highways,3.0680843120140566,9,5.778930427688707,17,4
2024-11-10,Morning,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,5,14,0,23.11449344707593,Rainy,None,Parks,5.098795127763393,5,1.523170182380865,19,10
2024-09-14,Morning,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,9,26,0,15.224171055465593,Foggy,None,Commercial,7.1685816331273,0,4.525135487470279,3,3
2024-07-11,Night,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,2,14,0,22.2626426807925,Rainy,None,Parks,6.8291981169883975,9,1.3117857410484934,5,8
2024-02-23,Morning,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,2,10,0,26.440865388815915,Foggy,None,Residential,6.401200964619065,9,9.723611842566728,16,4
2024-03-28,Morning,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,8,32,0,33.93857315598821,Foggy,None,Commercial,6.340246322797588,5,9.367446412041396,7,10
2024-11-01,Evening,Friday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,4,18,1,9.393288090132748,Rainy,None,Commercial,6.03181370902406,0,5.197930587013618,1,8
2024-06-25,Morning,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,2,47,0,21.308360534587813,Clear,None,Parks,4.952736017985802,10,7.594245895448191,13,9
2024-07-18,Afternoon,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Theft,7,9,0,11.136354260876189,Rainy,None,Residential,6.245565700433289,8,9.417638653516596,8,7
2024-09-11,Morning,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,6,5,1,10.498704041340412,Rainy,None,Residential,6.082021834434519,7,3.1743435460602756,5,9
2024-11-21,Evening,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,9,48,0,22.25583176017102,Foggy,None,Highways,5.519786583719056,7,1.0490297888761868,17,8
2024-11-08,Evening,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,6,34,0,-2.8209542990800474,Clear,None,Highways,4.486941244493778,1,5.313838002797915,1,3
2024-09-16,Afternoon,Monday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,7,48,0,-1.1894393383760038,Clear,None,Residential,9.266596501682123,2,1.9764663599745227,1,7
2024-03-13,Morning,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Assault,6,27,0,17.25897288888341,Foggy,None,Highways,7.302919292069685,0,3.397086371661885,2,3
2024-11-12,Night,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Assault,9,0,1,7.458152542041505,Clear,None,Commercial,9.350041799504604,4,6.154386959654396,10,7
2024-09-22,Evening,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,4,38,0,17.61700171885196,Clear,None,Commercial,7.539791172721255,10,2.781792653118529,2,7
2024-06-10,Night,Monday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,2,8,0,-1.5879338602979853,Clear,None,Commercial,11.672105704601353,4,8.895234189877725,12,2
2024-04-09,Night,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,6,31,0,6.886715785904194,Foggy,None,Commercial,4.587958717472713,7,2.2664609352245657,8,7
2024-03-15,Night,Friday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,2,15,0,16.335156781837735,Rainy,None,Residential,9.952765010837833,5,9.790880995268955,12,6
2024-06-14,Morning,Friday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,4,18,0,23.282672233747135,Foggy,None,Commercial,8.34950005050964,10,2.2840240257463487,4,2
2024-04-26,Night,Friday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,9,4,1,-2.7231874964006186,Clear,None,Parks,9.780916181043912,10,4.643909519292815,2,3
2024-06-27,Morning,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Assault,1,22,0,23.53187370573218,Clear,None,Parks,6.724175452523595,3,1.6446163307072597,19,10
2024-07-26,Morning,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,3,42,0,23.806924777783372,Foggy,None,Parks,6.143586027974395,2,9.999836637446943,0,3
2024-08-25,Evening,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,9,42,1,34.12836758717704,Rainy,None,Parks,9.022948344516681,4,9.88729411119462,16,10
2024-12-19,Afternoon,Thursday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,8,49,1,30.994812215232898,Foggy,None,Highways,5.450362475552962,9,9.119599705059098,1,3
2024-10-22,Night,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,8,19,0,34.5739383384453,Clear,None,Parks,4.366537912689287,8,5.581772717147892,16,1
2024-06-03,Night,Monday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,8,20,0,29.669284765203464,Clear,None,Commercial,5.894626359250371,10,9.952731054932155,15,7
2024-08-02,Evening,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,1,41,0,32.54682158097153,Foggy,None,Commercial,4.5388114793840915,8,5.114277980832826,9,2
2024-04-28,Morning,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,2,29,1,26.312356797150255,Clear,None,Parks,4.778115210216548,2,1.5300315986645185,6,5
2024-05-15,Night,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,6,37,0,3.0924970550611075,Rainy,None,Commercial,4.194982369640542,8,4.070566763262563,7,2
2024-08-01,Night,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,2,0,0,25.542571529111108,Clear,None,Residential,3.6905957641402396,6,8.23429657123475,9,9
2024-07-31,Night,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,8,25,1,20.48716324866939,Foggy,None,Residential,11.510903097416325,2,4.992426902515428,17,6
2024-08-26,Evening,Monday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,7,42,1,29.029358422983393,Rainy,None,Residential,10.433879435959337,3,2.755455631039902,14,4
2024-12-09,Afternoon,Monday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,5,26,0,24.2360491134649,Rainy,None,Residential,11.778447556260527,4,6.560170219320272,7,6
2024-10-28,Morning,Monday,40.7128,-74.006,Downtown,3,25000,60000,Assault,2,43,1,20.08909650262021,Foggy,None,Parks,5.811265929713575,6,4.885308200323402,2,5
2024-03-29,Morning,Friday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,3,49,1,22.312877552377937,Clear,None,Parks,9.545381429747383,6,4.205266777014583,6,2
2024-12-26,Evening,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Assault,4,16,0,28.207504945413213,Rainy,None,Parks,9.975041905781985,3,1.3970774046641006,6,6
2024-05-31,Night,Friday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,2,26,1,33.844799070405564,Clear,None,Residential,6.390852285157113,1,1.5045272398025027,2,3
2024-07-15,Evening,Monday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,1,21,0,17.24453525529811,Rainy,None,Highways,6.884952503916935,3,7.559190174043423,19,7
2024-06-17,Evening,Monday,40.7128,-74.006,Downtown,3,25000,60000,Theft,5,10,0,14.937966656643233,Rainy,None,Commercial,6.409624340785834,3,8.769407909076149,11,3
2024-12-24,Afternoon,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,6,4,0,4.1729464704157735,Clear,None,Highways,6.774708624254543,5,3.5715676881814526,12,2
2024-05-07,Night,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,8,11,1,3.2365062022835502,Clear,None,Parks,5.515993323801432,2,5.3961712324163,10,2
2024-03-20,Morning,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,4,11,1,6.034532555833568,Rainy,None,Commercial,7.42664069844791,10,1.9732754748278554,15,1
2024-01-12,Morning,Friday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,3,15,0,34.616278672267484,Clear,None,Parks,7.429566473981719,10,0.5037017246490996,13,3
2024-10-31,Night,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Theft,7,48,0,13.891834620164435,Clear,Festival,Commercial,11.678366245219898,2,8.457477679320279,1,9
2024-12-18,Evening,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,5,36,0,2.1705416217880558,Rainy,None,Residential,5.797418857483667,8,8.28418332573406,15,8
2024-06-17,Morning,Monday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,7,28,1,0.3723721907283428,Rainy,None,Residential,7.592279728582948,6,4.36209874960536,10,8
